mixed_col,ambiguous_date,mostly_null,category,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42
UNKNOWN,04/05/2025,,Blue,str_val_1,85.00595647168474,str_val_3,77.59882255672615,str_val_5,5.775109687570978,str_val_7,28.39576525239612,str_val_9,97.00922958243275,str_val_11,7.1109927824289265,str_val_13,50.33583726066746,str_val_15,54.11252397226849,str_val_17,9.799003057282018,str_val_19,74.6865010349952,str_val_21,34.22211730844737,str_val_23,68.63551358169782,str_val_25,90.43884762326522,str_val_27,91.29060795717562,str_val_29,84.48070412842985,str_val_31,9.18018549269033,str_val_33,14.047521436016607,str_val_35,83.69172872619379,str_val_37,5.435323352563093,str_val_39,5.464123939227572,str_val_41,50.27654459515224
392,11/02/2025,,Red,str_val_1,74.51924724746259,str_val_3,14.044878667534643,str_val_5,31.11557358116196,str_val_7,58.620542545086465,str_val_9,57.75123540372012,str_val_11,23.450103686275202,str_val_13,15.675145073720586,str_val_15,99.73939186464,str_val_17,86.54111064474492,str_val_19,58.39745361595672,str_val_21,49.00887274322483,str_val_23,28.154035647955045,str_val_25,45.132709549660554,str_val_27,45.792325544278555,str_val_29,3.307598254966315,str_val_31,41.342419928856565,str_val_33,63.273318209762785,str_val_35,45.333182542077644,str_val_37,76.03591973357024,str_val_39,73.24091071779189,str_val_41,34.22764577231665
929,03/06/2025,,Red,str_val_1,66.66342037518999,str_val_3,48.446732776892254,str_val_5,23.841722603189897,str_val_7,33.46283836248954,str_val_9,36.523744422999,str_val_11,13.573079688808122,str_val_13,1.7128792253162994,str_val_15,62.06576061434619,str_val_17,52.08832229070575,str_val_19,42.42640113234232,str_val_21,30.986757081516515,str_val_23,33.771706572313356,str_val_25,55.05432763747745,str_val_27,58.98512831462842,str_val_29,80.89250213802728,str_val_31,22.592447015521465,str_val_33,27.03715333984693,str_val_35,27.537296337459484,str_val_37,88.1255484487469,str_val_39,97.93194204107857,str_val_41,80.38232013576454
635,12/03/2025,,Red,str_val_1,91.97898048183254,str_val_3,18.501753271831323,str_val_5,39.44512964851062,str_val_7,50.782541464247885,str_val_9,22.287454551201602,str_val_11,19.635414937333508,str_val_13,58.43849415808494,str_val_15,35.35587408627797,str_val_17,46.85639395360091,str_val_19,45.80375567620624,str_val_21,38.376232539701405,str_val_23,39.032658436091836,str_val_25,27.360950344848312,str_val_27,88.02605655670877,str_val_29,94.90568257865792,str_val_31,93.3735225513544,str_val_33,89.66398239964342,str_val_35,8.046825189729034,str_val_37,72.70924202961103,str_val_39,0.8262462074954957,str_val_41,76.88665174364108
100,03/11/2025,,Red,str_val_1,42.638249298410614,str_val_3,77.28560934876396,str_val_5,72.00211903133021,str_val_7,52.17764327242013,str_val_9,75.4358979285426,str_val_11,79.84011805352512,str_val_13,84.0921857111877,str_val_15,50.523848318995114,str_val_17,65.70011497211836,str_val_19,24.654913626713537,str_val_21,40.022974960116706,str_val_23,22.836755186676317,str_val_25,11.943090019663327,str_val_27,69.3072951192475,str_val_29,39.83821950392884,str_val_31,22.380287708970226,str_val_33,60.35361147686071,str_val_35,60.993813463674485,str_val_37,58.51905673231854,str_val_39,0.3786653603781831,str_val_41,3.570278409259109
N/A,09/09/2025,,Red,str_val_1,21.49615540026203,str_val_3,83.17930844672802,str_val_5,82.99873005578372,str_val_7,61.03029791659201,str_val_9,5.669590329386287,str_val_11,16.194272441737777,str_val_13,46.98399254182273,str_val_15,37.080564088011116,str_val_17,99.34288981434383,str_val_19,48.340694569806764,str_val_21,25.499021873456073,str_val_23,81.88219161777086,str_val_25,7.074527625792593,str_val_27,85.88240720278121,str_val_29,8.178144081572981,str_val_31,84.940711302645,str_val_33,70.60281281983313,str_val_35,27.633122001358778,str_val_37,68.94261931226029,str_val_39,80.52375317473864,str_val_41,80.6577442411534
724,10/08/2025,,Green,str_val_1,47.68111172011283,str_val_3,28.418177042530278,str_val_5,64.41095775031282,str_val_7,29.669329638764918,str_val_9,91.18313816234699,str_val_11,7.515336849631938,str_val_13,68.15485778412092,str_val_15,95.19202779652065,str_val_17,58.23025209278556,str_val_19,16.6186956712013,str_val_21,17.385295584860604,str_val_23,85.87499014597404,str_val_25,93.77376072930302,str_val_27,43.578387544674854,str_val_29,88.2416685160281,str_val_31,9.195767366650331,str_val_33,73.19141435675498,str_val_35,74.22935232561724,str_val_37,67.6969330995578,str_val_39,52.51945332151288,str_val_41,22.96492781026953
531,02/08/2025,,Green,str_val_1,8.631279426521365,str_val_3,89.34612619576939,str_val_5,26.765185510087587,str_val_7,40.25916384235229,str_val_9,51.27798784026554,str_val_11,27.411365200663674,str_val_13,76.18905946034,str_val_15,60.3919796531222,str_val_17,88.52308547281267,str_val_19,62.42781303980048,str_val_21,26.479442624532258,str_val_23,24.270369731250597,str_val_25,39.505779487348235,str_val_27,42.1231610651242,str_val_29,83.41503819950861,str_val_31,70.9958446361572,str_val_33,38.15230396266036,str_val_35,86.6308603690026,str_val_37,85.17286740104375,str_val_39,35.995807090713825,str_val_41,79.45070028491706
224,06/06/2025,,Blue,str_val_1,95.90665660892338,str_val_3,2.6379261958354716,str_val_5,26.24310911521901,str_val_7,0.3197040331424872,str_val_9,69.52832850960866,str_val_11,66.987873393725,str_val_13,37.23794618324574,str_val_15,20.004644365288037,str_val_17,94.18360488385741,str_val_19,7.075555102349551,str_val_21,63.736486056046736,str_val_23,60.64934193390089,str_val_25,93.43323788805503,str_val_27,46.35855402238638,str_val_29,91.23718875332662,str_val_31,54.358155448133616,str_val_33,32.561157171540245,str_val_35,82.0049601198962,str_val_37,38.726639914092445,str_val_39,16.05298003463527,str_val_41,41.712765622655525
723,08/01/2025,,Blue,str_val_1,0.7852173224253356,str_val_3,66.34558387328504,str_val_5,50.749093894098564,str_val_7,71.46950073757161,str_val_9,88.91345236585708,str_val_11,5.532236185252282,str_val_13,71.27678799605805,str_val_15,37.38882697350686,str_val_17,99.30727620811443,str_val_19,61.38733480051284,str_val_21,20.649122614502,str_val_23,78.21178767109062,str_val_25,55.08426588443728,str_val_27,91.4513589359274,str_val_29,78.20428083872693,str_val_31,92.64918866772254,str_val_33,42.185047878009094,str_val_35,71.41325135352724,str_val_37,62.94814904086975,str_val_39,32.431806514131125,str_val_41,88.47201772045236
UNKNOWN,04/12/2025,,Blue,str_val_1,24.458016252428095,str_val_3,97.71031116223338,str_val_5,5.295970681298834,str_val_7,8.72099667349373,str_val_9,42.44220414110331,str_val_11,19.291769051091258,str_val_13,14.717308593604306,str_val_15,16.65968813809605,str_val_17,19.34303132329428,str_val_19,5.65971143964955,str_val_21,77.52812530357235,str_val_23,13.928091285335341,str_val_25,64.06136876131586,str_val_27,35.28898685768973,str_val_29,84.43949879527976,str_val_31,67.36643349818027,str_val_33,1.1566440107220077,str_val_35,64.73291230182518,str_val_37,18.686795136742706,str_val_39,29.578377668318524,str_val_41,73.80763908963769
200,12/10/2025,RARE_VALUE,Green,str_val_1,29.168865911623342,str_val_3,95.63409805114085,str_val_5,9.058784264165853,str_val_7,58.444955307425694,str_val_9,89.84971491148693,str_val_11,60.34908219469241,str_val_13,69.14002643599282,str_val_15,78.32640075350703,str_val_17,67.21404182455754,str_val_19,65.67432070526307,str_val_21,78.78729604371193,str_val_23,13.97816735717521,str_val_25,56.91774908572733,str_val_27,59.51443318912395,str_val_29,94.12673231282197,str_val_31,61.4882771314593,str_val_33,24.7823119365308,str_val_35,30.57301264366665,str_val_37,63.38207883983213,str_val_39,85.29264818952804,str_val_41,14.244242955983811
827,06/08/2025,,Blue,str_val_1,84.51668773901812,str_val_3,88.05029354437328,str_val_5,30.90083550157978,str_val_7,53.556316012649106,str_val_9,51.963566346696766,str_val_11,76.55255198672923,str_val_13,93.28451553579376,str_val_15,81.68298319841874,str_val_17,30.062837582656854,str_val_19,5.0917497761954085,str_val_21,11.334754113163347,str_val_23,71.9674975378324,str_val_25,37.762514316195585,str_val_27,48.25255046762603,str_val_29,83.93077274877658,str_val_31,85.78123117052094,str_val_33,11.3123566342197,str_val_35,4.725072102220262,str_val_37,83.18912543494955,str_val_39,45.19558971833598,str_val_41,48.34733891188395
771,08/10/2025,RARE_VALUE,Green,str_val_1,20.272864378262145,str_val_3,37.717730150001074,str_val_5,18.469672743873865,str_val_7,9.413591261523269,str_val_9,90.38488670375689,str_val_11,17.87604043140043,str_val_13,47.68199342363029,str_val_15,33.60136868614879,str_val_17,63.12891685360745,str_val_19,97.9455788942282,str_val_21,54.14930901889963,str_val_23,98.49167920126257,str_val_25,73.02596515596635,str_val_27,20.33574101382204,str_val_29,99.78555706296498,str_val_31,64.41624594448115,str_val_33,62.78604794448347,str_val_35,19.645195422805283,str_val_37,83.73729968694418,str_val_39,55.876603980585614,str_val_41,60.14240047218674
555,01/09/2025,,Red,str_val_1,4.1165446499589535,str_val_3,75.62303963801497,str_val_5,61.75011134759683,str_val_7,47.665501763289484,str_val_9,47.94205170727152,str_val_11,93.03272839095527,str_val_13,58.625324938804,str_val_15,56.35346234042958,str_val_17,4.500341130194441,str_val_19,98.79382353240177,str_val_21,24.427652316050818,str_val_23,21.332024946994732,str_val_25,70.04060435805644,str_val_27,52.55672218223787,str_val_29,42.17957276320114,str_val_31,42.88140582553947,str_val_33,10.33391814251713,str_val_35,98.00109381963826,str_val_37,65.00800661507952,str_val_39,52.355570220992476,str_val_41,23.063082743332018
898,08/03/2025,,Blue,str_val_1,70.59683696926649,str_val_3,30.5837803347757,str_val_5,30.831472441671238,str_val_7,17.716487939469328,str_val_9,76.72428730781445,str_val_11,64.75185463051544,str_val_13,81.60829416727287,str_val_15,60.016013747625166,str_val_17,39.216729460176836,str_val_19,62.63032804727319,str_val_21,88.04584702409039,str_val_23,42.920655434465885,str_val_25,29.723562910290013,str_val_27,80.14589447915492,str_val_29,85.84961846620905,str_val_31,30.570443571645022,str_val_33,76.10466481115719,str_val_35,67.96184411569212,str_val_37,16.62936987371563,str_val_39,23.04645347106028,str_val_41,19.335016226706426
155,08/03/2025,,Red,str_val_1,90.06146603177912,str_val_3,64.87131291158256,str_val_5,69.6914959350752,str_val_7,83.42680211844429,str_val_9,91.24413388326211,str_val_11,21.79557290382139,str_val_13,71.29900776729008,str_val_15,16.631428681420036,str_val_17,62.09163620576169,str_val_19,72.54874799227022,str_val_21,30.332172221850804,str_val_23,11.969671252681191,str_val_25,79.66821967112443,str_val_27,56.82035210089721,str_val_29,27.619315533143862,str_val_31,2.1433458200260436,str_val_33,93.11547231691392,str_val_35,4.580380082282931,str_val_37,86.17251045579297,str_val_39,25.84510441704565,str_val_41,77.6363522472456
395,02/09/2025,,Blue,str_val_1,47.029411381233984,str_val_3,92.7245000745542,str_val_5,86.69640724040212,str_val_7,97.84259108261817,str_val_9,83.67737787544026,str_val_11,22.272490123917798,str_val_13,20.492496309066578,str_val_15,10.649290752788243,str_val_17,27.30050166838923,str_val_19,9.675108127702448,str_val_21,23.442085029864067,str_val_23,8.957001424192669,str_val_25,52.215105278208185,str_val_27,12.357285515829641,str_val_29,34.90140439835655,str_val_31,90.92573292914082,str_val_33,61.46934228242331,str_val_35,72.58609885195133,str_val_37,5.468946237643014,str_val_39,26.45238062656887,str_val_41,97.76017901551948
713,10/08/2025,,Blue,str_val_1,48.46303132000022,str_val_3,69.73285753912906,str_val_5,79.54495200934245,str_val_7,54.158571636220465,str_val_9,58.29722852286275,str_val_11,64.19035334419759,str_val_13,67.3573163184123,str_val_15,12.252190062391444,str_val_17,56.76785204729873,str_val_19,93.5617637411871,str_val_21,11.988310724102769,str_val_23,8.499057858643177,str_val_25,64.57087770895285,str_val_27,82.2422732128338,str_val_29,10.578883295638086,str_val_31,22.41562310751911,str_val_33,60.41286586140529,str_val_35,99.31751452997104,str_val_37,53.85560150722524,str_val_39,40.376592217665795,str_val_41,60.136781683596205
756,04/08/2025,,Blue,str_val_1,37.44917979375033,str_val_3,47.02373975271149,str_val_5,14.960372622361229,str_val_7,55.22653052418667,str_val_9,74.31404320674466,str_val_11,36.0224385696891,str_val_13,36.8824580646723,str_val_15,81.36474818284219,str_val_17,65.02866104152984,str_val_19,75.60982244357498,str_val_21,86.38743883343703,str_val_23,87.30972873967637,str_val_25,27.214216065153572,str_val_27,66.47186791794051,str_val_29,48.867013152023944,str_val_31,65.10975886540314,str_val_33,5.094621095199326,str_val_35,82.64058455217416,str_val_37,47.724202438799104,str_val_39,11.978048821928688,str_val_41,65.28931106523704
UNKNOWN,01/08/2025,,Red,str_val_1,32.33009530188418,str_val_3,78.09364921613667,str_val_5,26.24435284274692,str_val_7,66.86962738461163,str_val_9,10.662816684610377,str_val_11,76.16783727955259,str_val_13,1.0623535770250658,str_val_15,2.577553907898633,str_val_17,41.21157010311276,str_val_19,78.02459968440513,str_val_21,25.048266327518874,str_val_23,58.86491300283445,str_val_25,21.1826824634054,str_val_27,95.66542629301006,str_val_29,31.243424823262757,str_val_31,38.60959184647831,str_val_33,43.107998927208534,str_val_35,80.91455061940273,str_val_37,59.097598754294246,str_val_39,18.94609058596206,str_val_41,50.41965074779975
142,12/08/2025,RARE_VALUE,Blue,str_val_1,87.14920212065589,str_val_3,0.8015085537040334,str_val_5,60.8622795933369,str_val_7,59.80117169320781,str_val_9,64.42423068969259,str_val_11,3.869527414825258,str_val_13,38.23100250080643,str_val_15,61.833220729676576,str_val_17,58.86773886754939,str_val_19,6.195456801121246,str_val_21,60.43665579925106,str_val_23,99.2127886814437,str_val_25,5.9246694040956065,str_val_27,7.809271556958574,str_val_29,86.52043086196738,str_val_31,36.59685791719445,str_val_33,54.29599604011671,str_val_35,55.02983444698053,str_val_37,79.84048991015636,str_val_39,53.31911610441473,str_val_41,33.691666530526746
288,03/11/2025,,Red,str_val_1,66.8409678086835,str_val_3,35.90818233162505,str_val_5,63.90137172657682,str_val_7,74.89408036581625,str_val_9,41.61895596992268,str_val_11,38.60468461766104,str_val_13,20.15562414491754,str_val_15,41.23932967449375,str_val_17,44.503705234840126,str_val_19,81.92495655765188,str_val_21,6.7035628219818015,str_val_23,78.38141906664721,str_val_25,77.71150619925548,str_val_27,58.54745124762844,str_val_29,74.21935884578544,str_val_31,64.90535867891887,str_val_33,68.74065660626478,str_val_35,62.089011101283745,str_val_37,71.02384401210044,str_val_39,55.65378118141777,str_val_41,63.724374759826475
904,02/02/2025,,Red,str_val_1,90.57647950142452,str_val_3,95.40093727035274,str_val_5,34.684944691093854,str_val_7,15.00822588015952,str_val_9,63.68792092390417,str_val_11,75.76949189031411,str_val_13,93.56749866619063,str_val_15,65.12170269164542,str_val_17,17.230715096082584,str_val_19,84.11090649081946,str_val_21,8.411740712240977,str_val_23,76.02405555403826,str_val_25,78.31165181047626,str_val_27,63.09230564507404,str_val_29,60.341533634303545,str_val_31,13.822798184182039,str_val_33,40.070277396707766,str_val_35,71.20864087236401,str_val_37,24.602858548013185,str_val_39,31.489676391445975,str_val_41,83.85146799302467
352,02/12/2025,RARE_VALUE,Green,str_val_1,7.798612583191112,str_val_3,29.677756678708988,str_val_5,57.659894495446565,str_val_7,13.558194035474669,str_val_9,98.85018775211527,str_val_11,90.17721093397131,str_val_13,71.68895697047111,str_val_15,37.83869113685549,str_val_17,69.49297122332713,str_val_19,98.61133603986207,str_val_21,86.96499928342672,str_val_23,15.437619586856876,str_val_25,37.11114362537972,str_val_27,45.29402189163686,str_val_29,15.784721689121028,str_val_31,78.66440387799395,str_val_33,16.84466912345737,str_val_35,67.54874492284145,str_val_37,33.681815992505484,str_val_39,94.21803929369462,str_val_41,85.7936490037893
157,06/06/2025,,Red,str_val_1,75.37526158890108,str_val_3,70.3199556908436,str_val_5,30.74306908693466,str_val_7,70.45853876496179,str_val_9,85.46715203763881,str_val_11,1.5423500408368596,str_val_13,8.725263786907778,str_val_15,22.019974855063317,str_val_17,47.32692707178826,str_val_19,39.47334380881612,str_val_21,28.7765836128261,str_val_23,33.11185866219052,str_val_25,82.78267807658396,str_val_27,27.216242469268625,str_val_29,21.75901204064332,str_val_31,88.53457069776304,str_val_33,90.35084560497873,str_val_35,86.59032526909421,str_val_37,69.85543474903369,str_val_39,8.677692656454806,str_val_41,21.560362131000144
177,11/11/2025,,Green,str_val_1,23.16073945651369,str_val_3,3.7975470302400005,str_val_5,32.47265119451419,str_val_7,40.021049771476356,str_val_9,0.3574806867288949,str_val_11,86.43302948755206,str_val_13,53.400984991636655,str_val_15,7.978121617779554,str_val_17,46.32471647068379,str_val_19,48.61368810585931,str_val_21,37.94690307414177,str_val_23,88.54975922881327,str_val_25,58.95647017776409,str_val_27,96.21688935139895,str_val_29,31.778431623866478,str_val_31,91.46854315279279,str_val_33,49.75632629459265,str_val_35,65.97230913497573,str_val_37,35.71040714087611,str_val_39,72.36209241393694,str_val_41,35.283237406582316
409,07/02/2025,,Green,str_val_1,53.38690753105146,str_val_3,43.358146330077275,str_val_5,15.233815203626033,str_val_7,43.154684050958195,str_val_9,69.45441289797532,str_val_11,64.07006411463603,str_val_13,38.963548691492036,str_val_15,61.4600838976307,str_val_17,14.324534518734067,str_val_19,3.402462171898857,str_val_21,94.21277001697739,str_val_23,31.09816354741104,str_val_25,71.98376304673494,str_val_27,81.16852400196319,str_val_29,51.69172056334307,str_val_31,92.68512228767314,str_val_33,61.92951612998403,str_val_35,68.19760956804961,str_val_37,45.34041206783107,str_val_39,6.709478703845273,str_val_41,37.695413262790254
510,06/10/2025,,Blue,str_val_1,69.42736566035188,str_val_3,15.959445349851986,str_val_5,64.23908023833532,str_val_7,50.42052277818709,str_val_9,9.784733281046442,str_val_11,22.39204385564416,str_val_13,81.16557463715036,str_val_15,10.25347580407885,str_val_17,21.12506912720813,str_val_19,79.40563303409752,str_val_21,63.85870570382095,str_val_23,35.467856497215664,str_val_25,87.00471942767692,str_val_27,96.06314275246646,str_val_29,25.07678338324093,str_val_31,89.97861619666368,str_val_33,28.20774882345337,str_val_35,62.323549731838014,str_val_37,95.22427106411875,str_val_39,80.31965338190157,str_val_41,28.328413982499058
261,08/08/2025,,Green,str_val_1,37.89110705829124,str_val_3,27.41008019396711,str_val_5,85.54601381357958,str_val_7,86.75055085628341,str_val_9,94.35783946317588,str_val_11,94.80548434448734,str_val_13,80.46273453591596,str_val_15,76.66718480022729,str_val_17,70.56188808822647,str_val_19,76.42609036057874,str_val_21,5.695782272763717,str_val_23,43.96318616017826,str_val_25,43.92056519463047,str_val_27,21.284968158582117,str_val_29,73.65674782030507,str_val_31,47.81308704508069,str_val_33,82.4862592734968,str_val_35,61.147113294516465,str_val_37,15.642315866329238,str_val_39,19.484210580402106,str_val_41,27.233134258971305
UNKNOWN,04/01/2025,,Red,str_val_1,88.88278711118211,str_val_3,62.914029499051,str_val_5,97.69498747922206,str_val_7,51.57259098503892,str_val_9,63.95270846469574,str_val_11,96.25220446472814,str_val_13,41.988150830159064,str_val_15,73.43281467966757,str_val_17,71.27329496779615,str_val_19,54.62933161794579,str_val_21,37.779325457755334,str_val_23,33.8824109807216,str_val_25,6.173895409776165,str_val_27,42.20588080100398,str_val_29,36.67809522747112,str_val_31,44.41002255589419,str_val_33,58.338937343406926,str_val_35,81.3698455379537,str_val_37,78.55447222923812,str_val_39,62.60552708356938,str_val_41,90.48744561833401
868,07/11/2025,,Red,str_val_1,2.8153737657984568,str_val_3,94.92609514930462,str_val_5,26.40552797825837,str_val_7,78.48268898595869,str_val_9,61.415850099552635,str_val_11,55.066233922475384,str_val_13,36.715629549014196,str_val_15,63.7579369436258,str_val_17,23.272176907312836,str_val_19,5.244636699983118,str_val_21,64.23449292333446,str_val_23,49.33615586273044,str_val_25,41.231611519855505,str_val_27,50.9411112960685,str_val_29,50.572753365109214,str_val_31,49.71948149481431,str_val_33,15.099421445227545,str_val_35,88.30564802653717,str_val_37,59.005815774091495,str_val_39,44.5021066307009,str_val_41,7.112464584665624
226,09/10/2025,,Red,str_val_1,69.06552624237642,str_val_3,98.01631399641771,str_val_5,11.435714997117152,str_val_7,72.3574496178539,str_val_9,50.58443695602438,str_val_11,75.79341328341712,str_val_13,30.062510926785457,str_val_15,48.352998108116864,str_val_17,64.39234703582314,str_val_19,46.78717247421203,str_val_21,76.01740362233966,str_val_23,92.51886205098157,str_val_25,60.057667679573825,str_val_27,63.8965908778684,str_val_29,17.818466813317922,str_val_31,56.146659770477555,str_val_33,63.79951155232939,str_val_35,51.51864407896431,str_val_37,28.68043237830601,str_val_39,13.170143982842186,str_val_41,1.6604986367425911
361,10/12/2025,,Blue,str_val_1,51.331091426978894,str_val_3,17.165128205347845,str_val_5,51.26881414422703,str_val_7,51.548029458830854,str_val_9,75.6412708138166,str_val_11,90.77010371749974,str_val_13,39.63575613208595,str_val_15,61.82317511147214,str_val_17,99.1565980134609,str_val_19,56.38156511727548,str_val_21,25.96694931264737,str_val_23,30.06298929797141,str_val_25,35.015031070889904,str_val_27,80.01968060719861,str_val_29,36.62639816337035,str_val_31,84.06527398853008,str_val_33,15.014619829325838,str_val_35,46.19360182549103,str_val_37,32.346598225218315,str_val_39,27.413748120004165,str_val_41,71.88398361813094
